Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"168","'598","Papua New Guinea","23082","Total FDI inflows","6110","Value US$","million USD","155.413000","116.719000","104.300000","61.950800","56.950400","454.569000","111.294000","28.575300","109.626000","296.493000","98.233030","63.770390","18.278810","101.025690","25.756080","33.527300","-6.870090","95.772840","-30.369360","423.208980","28.867830","-309.198340","25.004200","18.222240","-30.401110","27.976350","-39.764920","-180.176710","305.663460","335.176760","111.767600","-10.712490","458.408890","-424.803150"
"168","'598","Papua New Guinea","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","226.701908","158.552479","142.390822","87.955463","80.100675","679.552156","166.655060","41.928986","220.291973","665.033608","210.918653","156.113641","45.945188","217.421537","49.595844","57.589052","-10.626715","139.805260","-36.149361","540.394709","33.099150","-284.019687","20.301391","15.385327","-26.696733","27.976350","-43.896911","-187.966169","298.642946","334.758405","112.181469","-9.742963","362.217540","-351.210669"
"168","'598","Papua New Guinea","23085","Total FDI outflows","6110","Value US$","million USD","8.376960","22.065570","182.447130","1.260000","0.100000","-33.342680","6.189880","85.939560","-82.348150","0.529210","1.258020","-0.649210","-0.770170","-3.030770","-0.015520","-6.575540","-1.073040","-7.735680","-0.087030","-4.428090","-0.220650","-0.632650","-88.786500",,,"19.815540","-289.021670","-368.845710","-578.412570","-1210.752070","-990.339460","1690.958120","2483.895060","595.857620"
"168","'598","Papua New Guinea","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","12.219524","29.974133","249.077630","1.788902","0.140650","-49.845216","9.268917","126.100464","-165.477500","1.187018","2.701127","-1.589304","-1.935881","-6.522645","-0.029885","-11.294650","-1.659788","-11.292228","-0.103594","-5.654219","-0.252992","-0.581132","-72.087469",,,"19.815540","-319.054045","-384.791769","-565.127523","-1209.240853","-994.006634","1537.919006","1962.680870","492.631830"
"169","'600","Paraguay","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"-7.985653","7.184632","1.228309","4.537868","-0.533078","-3.216052","-0.229320","4.319831","9.292451","19.967307","12.871518","43.387696","48.398677","68.031637","63.854607","-72.274106","83.875208","33.540691","-26.139942","37.118648","-41.152343","49.705978","9.944015",
"169","'600","Paraguay","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-15.262630","15.425601","3.091374","11.438710","-1.146632","-6.498369","-0.398441","6.106507","10.147860","23.941269","14.063822","39.925803","44.865324","59.019214","55.620842","-72.274106","87.750051","34.036073","-26.540029","39.811781","-46.856590","52.210668","10.009175",
"169","'600","Paraguay","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"-5.789296","11.402354","60.096571","15.944362","-0.766395","-7.657450","-0.142056","0.953948","2.933254","17.799473","2.030936","6.387634","6.245375","13.350697","9.457005","-14.502231","13.162562","8.114388","-14.939480","11.125324","-27.601513","26.796844","1.371913",
"169","'600","Paraguay","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"41.542369","28.912516","30.900080","30.251082","15.290073","1.949034","44.617985","334.905157","83.011293","-24.209119","350.011558","177.783267","103.463665","-121.331830","-148.601374","85.014984","36.778224","95.466383","81.805963","211.059742","65.978001","33.426480","149.074540",
"169","'600","Paraguay","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"79.398118","62.075961","77.768466","76.254608","32.888411","3.938226","77.523122","473.421443","90.652835","-29.027302","382.433548","163.597988","95.910285","-105.258517","-129.439894","85.014984","38.477294","96.876382","83.058051","226.373121","75.123405","35.110844","150.051376",
"169","'600","Paraguay","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"30.116647","45.885543","1511.825454","106.290921","21.982224","4.640667","27.639309","73.957066","26.203332","-21.580756","55.226671","26.173651","13.350973","-23.810460","-22.008183","17.058764","5.771618","23.095866","46.753682","63.259524","44.252465","18.020452","20.566880",
"169","'600","Paraguay","23082","Total FDI inflows","6110","Value US$","million USD","71.055800","80.995600","117.075500","69.613900","122.546000","94.500000","78.953700","178.794360","211.553840","99.989250","137.938227","63.010078","2.043892","28.460645","69.556532","41.999001","161.429451","452.837269","316.796706","112.179201","633.772685","679.245196","774.952256","509.573656","675.209643","498.365424","637.225533","413.348352","174.972236","333.641055","149.094519","185.491909","724.828157","240.716540"
"169","'600","Paraguay","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","177.053683","174.231563","248.528456","144.304785","229.230255","160.394051","123.992765","285.304954","380.595309","192.114395","263.635316","135.284356","5.144011","71.741412","149.613667","84.863353","280.481402","640.130107","345.959187","134.505492","692.479808","625.048402","718.376749","442.068395","588.144391","498.365424","666.663899","419.453338","177.650288","357.848286","169.760949","194.838868","729.577716","247.789731"
"169","'600","Paraguay","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,"260.004660","290.374570","431.271960","-2.198500","-124.751320","39.828510","217.025860","-52.792750","-85.989950"
"169","'600","Paraguay","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,,,,,"260.004660","303.789212","437.641670","-2.232149","-133.802616","45.349257","227.961819","-53.138683","-88.516670"
"170","'604","Peru","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"2.313000",,,,"4.515000","4.516000","118.500000","30.430000","0.824000",,,,,,"24.147000",,"13.146000",,,,,,,
"170","'604","Peru","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"3.907327",,,,"6.855481","6.397141","154.891558","37.443389","0.937563",,,,,,"22.107148",,"13.516500",,,,,,,
"170","'604","Peru","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"0.086476",,,,"-3.905878","-1.639904","8.019317","7.756127","0.042024",,,,,,"5.649954",,"3.178111",,,,,,,
"170","'604","Peru","23082","Total FDI inflows","6110","Value US$","million USD","41.100000","-7.000000","-79.000000","760.589000","3289.187000","2556.982000","3471.149000","2139.260000","1643.949000","1940.009000","2674.729000","785.364000","1012.601000","126.905000","-115.595000","-275.382000","1477.682000","392.335000","1960.799000","1797.761000","1917.015000","710.254000","700.164000","1198.071000","427.384000","1078.856000","413.642000","46.969000","6761.185790","6361.622000","-824.753000","6271.629000","12025.850000","3330.602000"
"170","'604","Peru","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","84.111856","-12.411862","-133.380446","1399.911122","5273.734695","3685.089777","4965.542237","3097.636017","2484.505205","3289.056482","4518.392436","1327.065073","1713.885797","208.706444","-175.517016","-390.092447","1931.480740","482.758861","2231.033685","2063.857751","1953.025213","660.826302","616.465527","1069.268032","391.280130","1078.856000","425.299856","45.025392","6387.837314","5990.825092","-782.680878","6093.398010","11062.427947","2806.513391"
"170","'604","Peru","23085","Total FDI outflows","6110","Value US$","million USD","49.700000","10.000000","0.010000","-13.000000","0.010000","8.000000","-17.010000","85.000000","62.042000","128.000000",,"74.400000",,"60.000000",,,,"65.576970","735.799630","410.713000","436.270500","342.593550","1748.482210","492.319970","1110.897090","206.862150","1179.514930","538.301330","98.436770","1086.841000","392.249400","1098.269000","236.958400","888.726200"
"170","'604","Peru","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","101.711903","17.731231","0.016884","-23.927304","0.016034","11.529498","-24.333117","123.079505","93.764266","217.008905",,"125.717045",,"98.675282",,,,"80.690898","837.206547","471.504949","444.465633","318.751923","1539.466479","439.391326","1017.052481","206.862150","1212.757722","516.026064","93.001153","1023.492803","372.240058","1067.057720","217.975048","748.880227"
"171","'608","Philippines","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,"0.180000","0.060000","3.710000","0.670000","0.170000","2.370000","3.972000","9.473000","16.751000","4.562000","0.414000","0.249000","20.027800","0.855760","0.376620","0.010000","0.348810","3.719938",
"171","'608","Philippines","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,"0.300557","0.088788","4.785946","0.774521","0.205768","2.600358","4.026705","9.179982","15.986925","4.418914","0.414000","0.256602","21.407732","0.921235","0.396011","0.009910","0.335455","3.751274",
"171","'608","Philippines","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,"0.009709","0.002054","0.127229","0.043394","0.008660","0.221415","0.197892","0.294612","0.448203","0.079483","0.007232","0.003007","0.195270","0.008602","0.004343","0.000147","0.002911","0.039717",
"171","'608","Philippines","23082","Total FDI inflows","6110","Value US$","million USD","550.000000","556.000000","776.000000","1238.000000","1591.000000","1459.000000","1520.000000","1249.000000","1752.000000","1247.000000","2240.000000","195.000000","1542.000000","491.000000","688.000000","1854.000000","2921.000000","2916.000000","1544.000000","1963.000000","1070.387000","2007.151000","3215.415000","3737.372000","5739.574000","5724.216000","8279.548270","10256.442400","9948.592760","8671.365870","6822.133290","11983.363330","9365.998303","6209.692790"
"171","'608","Philippines","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","1166.343456","1144.998786","1375.312093","2183.655284","2483.717997","2059.660770","2031.436971","1765.935742","3113.256095","1991.944831","3822.922011","363.581698","2791.429263","904.739264","1237.780997","3095.738156","4322.513929","3761.675779","1784.867415","2376.009691","1174.425725","2034.795052","3115.956126","3566.896551","5559.553101","5724.216000","8532.333280","10963.119974","10709.770226","9117.817630","6761.021583","11524.544630","9444.897189","6113.481920"
"171","'608","Philippines","23085","Total FDI outflows","6110","Value US$","million USD","22.000000","27.000000","101.000000","374.000000","302.000000","98.000000","182.000000","136.000000","160.000000","133.000000","125.000000","-140.000000","65.000000","303.000000","579.000000","981.054000","1289.689000","5277.660000","2174.035000","1822.847000","2712.166530","2349.641140","4173.220330","3646.949300","6753.922590","5539.505400","2396.734620","3304.731500","4115.698240","3350.936710","3562.031270","2251.120590","308.264580","1250.963780"
"171","'608","Philippines","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","46.653738","55.602459","179.003249","659.682614","471.453699","138.345960","243.237848","192.287639","284.315625","212.452817","213.332702","-261.033014","117.667252","558.321786","1041.679066","1638.126376","1908.489787","6808.246155","2513.189269","2206.368893","2975.781790","2382.002234","4044.134724","3480.598367","6542.086795","5539.505400","2469.909939","3532.430301","4430.594712","3523.462194","3530.123097","2164.929744","310.861391","1231.581772"
"173","'616","Poland","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"10.871568","9.216920","8.846643","38.373245","83.067926","48.127145","56.451744","125.327408","130.414571","36.024025","-18.439293","105.067756","-7.001296","78.718732","94.974228","31.410001","67.591902","142.564952","-7.641795","-56.259157","-46.336399","15.665795","151.286813",
"173","'616","Poland","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"17.736858","13.736256","12.901065","52.929885","102.710844","51.325884","56.760492","108.372437","94.477662","32.565092","-15.860743","86.119442","-6.170261","67.183938","80.526866","31.410001","70.637442","140.339286","-7.101542","-53.941517","-43.284287","13.767667","138.571622",
"173","'616","Poland","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"0.114189","0.161650","0.215044","0.788241","0.649212","0.468529","0.288908","0.532399","0.889354","0.264083","-0.132901","0.509459","-0.115531","2.879230","0.665609","0.205686","0.430792","1.554292","-0.047772","-0.416421","-0.335009","0.053586","0.480739",
"173","'616","Poland","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"406.670352","110.871491","149.922357","151.574319","260.006333","503.904890","494.642729","364.674217","422.913450","2332.459441","-1266.374822","702.836796","253.459193","219.545532","32.524552","465.128001","1103.206367","606.403781","493.864829","405.612893","350.305225","752.294780","1320.304960",
"173","'616","Poland","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"663.478723","165.235159","218.631877","209.073045","321.489548","537.396596","497.348046","315.339112","306.375844","2108.502758","-1089.285027","576.084568","223.374285","187.375140","27.576957","465.128001","1152.914372","596.936853","458.949995","388.903355","327.231124","661.143850","1209.337398",
"173","'616","Poland","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"4.271461","1.944505","3.644308","3.113553","2.032063","4.905628","2.531475","1.549160","2.884033","17.098660","-9.127394","3.407960","4.182438","8.030135","0.227942","3.045859","7.031205","6.611222","3.087375","3.002279","2.532680","2.573289","4.195492",
"173","'616","Poland","23082","Total FDI inflows","6110","Value US$","million USD","88.000000","359.000000","678.000000","1715.000000","1875.209040","3658.174500","4498.720370","4910.209220","6398.400180","7270.784020","9520.637544","5701.783420","4113.876985","4868.210464","12795.192230","10271.974320","19539.705008","23540.128976","14663.960419","13641.182767","13874.440354","20623.386267","6060.082173","2734.020540","14268.768188","15270.831675","15690.147561","9172.340071","15996.269918","13510.167671","13831.402180","29234.755693","31469.608714","28685.335920"
